linha,codigo_linha,circular,sentido,letreiro_ida,letreiro_volta,id_veiculo,acessivel,latitude,longitude,data_hora
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11511,true,-23.512722000000004,-46.66633924999999,2019-04-22T10:11:25.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11374,true,-23.540488500000002,-46.637906375,2019-04-22T10:11:28.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11679,true,-23.477732000000003,-46.672771749999995,2019-04-22T10:11:29.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11515,true,-23.506068749999997,-46.668161500000004,2019-04-22T10:11:15.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11389,true,-23.474438499999998,-46.669928999999996,2019-04-22T10:12:00.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11513,true,-23.53779425,-46.641611999999995,2019-04-22T10:11:38.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11398,true,-23.5429035,-46.636326499999996,2019-04-22T10:11:43.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11512,true,-23.542552,-46.635916,2019-04-22T10:11:44.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11514,true,-23.5356933125,-46.643038437499996,2019-04-22T10:11:46.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11510,true,-23.52239625,-46.66143925,2019-04-22T10:11:51.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11500,true,-23.52291175,-46.658129125,2019-04-22T10:11:56.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11321,true,-23.4838035,-46.673826,2019-04-22T10:11:52.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11518,true,-23.4790995,-46.672394499999996,2019-04-22T10:11:55.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11516,true,-23.50938,-46.665957,2019-04-22T10:12:01.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11517,true,-23.49799075,-46.67595,2019-04-22T10:12:02.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11519,true,-23.474427,-46.669637,2019-04-22T10:11:55.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11390,true,-23.4747055,-46.7249875,2019-04-22T10:15:48.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11386,true,-23.4342775,-46.751087,2019-04-22T10:15:37.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11393,true,-23.451726,-46.750730000000004,2019-04-22T10:15:33.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11330,true,-23.4577855,-46.7191595,2019-04-22T10:15:30.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11392,true,-23.519113625000003,-46.67581725000001,2019-04-22T10:15:16.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11391,true,-23.542929,-46.636521,2019-04-22T10:15:53.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11511,true,-23.5056355,-46.6690805,2019-04-22T10:15:55.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11374,true,-23.533398375,-46.644518625,2019-04-22T10:15:58.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11679,true,-23.4742495,-46.669781,2019-04-22T10:15:59.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11515,true,-23.50497125,-46.67291575,2019-04-22T10:15:46.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11513,true,-23.542741999999997,-46.637777,2019-04-22T10:15:52.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11398,true,-23.5429035,-46.636326499999996,2019-04-22T10:15:59.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11512,true,-23.5428785,-46.6361965,2019-04-22T10:15:42.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11514,true,-23.540798,-46.6393675,2019-04-22T10:15:32.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11510,true,-23.523255999999996,-46.656054499999996,2019-04-22T10:15:36.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11500,true,-23.5246375,-46.649729750000006,2019-04-22T10:15:34.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11321,true,-23.492566,-46.6780265,2019-04-22T10:15:37.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11518,true,-23.483288,-46.673646,2019-04-22T10:15:40.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11516,true,-23.521214,-46.668297499999994,2019-04-22T10:15:46.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11389,true,-23.474427,-46.669637,2019-04-22T10:15:45.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11517,true,-23.502135000000003,-46.6730615,2019-04-22T10:15:47.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11519,true,-23.475856,-46.669695000000004,2019-04-22T10:15:40.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11390,true,-23.458759999999998,-46.7189175,2019-04-22T10:19:49.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11386,true,-23.4342775,-46.751087,2019-04-22T10:19:23.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11391,true,-23.540383499999997,-46.6363665,2019-04-22T10:19:56.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11393,true,-23.455154,-46.746814,2019-04-22T10:19:18.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11330,true,-23.473209250000004,-46.725545999999994,2019-04-22T10:20:00.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11392,true,-23.52239625,-46.66143925,2019-04-22T10:19:47.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11511,true,-23.501282500000002,-46.6734955,2019-04-22T10:19:41.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11374,true,-23.522973750000002,-46.6516285,2019-04-22T10:20:00.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11679,true,-23.4742495,-46.669781,2019-04-22T10:19:44.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11513,true,-23.5410645,-46.635867,2019-04-22T10:19:54.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11512,true,-23.540870499999997,-46.638455875,2019-04-22T10:20:01.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11515,true,-23.499312,-46.675140999999996,2019-04-22T10:19:32.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11398,true,-23.542720000000003,-46.636041,2019-04-22T10:19:59.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11514,true,-23.5429035,-46.636326499999996,2019-04-22T10:20:02.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11510,true,-23.5246375,-46.649729750000006,2019-04-22T10:19:54.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11500,true,-23.536697875,-46.642337999999995,2019-04-22T10:19:50.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11321,true,-23.49907,-46.675164,2019-04-22T10:19:22.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11518,true,-23.491925000000002,-46.676845,2019-04-22T10:19:25.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11516,true,-23.522620125,-46.6599845,2019-04-22T10:19:33.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11389,true,-23.474427,-46.669637,2019-04-22T10:19:30.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11517,true,-23.5069385,-46.672373,2019-04-22T10:19:32.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11519,true,-23.480902,-46.6731345,2019-04-22T10:19:25.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11390,true,-23.453142749999998,-46.718786,2019-04-22T10:21:31.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11386,true,-23.434177499999997,-46.7511455,2019-04-22T10:23:53.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11391,true,-23.540252000000002,-46.639577124999995,2019-04-22T10:23:24.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11393,true,-23.453018,-46.7372005,2019-04-22T10:23:48.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11330,true,-23.4804245,-46.71908375,2019-04-22T10:23:46.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11392,true,-23.523181375,-46.656667625,2019-04-22T10:23:33.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11511,true,-23.496057,-46.67722,2019-04-22T10:23:26.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11374,true,-23.5219538125,-46.663431812499994,2019-04-22T10:23:53.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11679,true,-23.4742495,-46.669781,2019-04-22T10:23:30.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11513,true,-23.541061499999998,-46.638730625,2019-04-22T10:23:40.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11512,true,-23.533041125,-46.644789875,2019-04-22T10:23:45.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11515,true,-23.49025675,-46.67553175,2019-04-22T10:23:17.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11372,true,-23.474427,-46.669637,2019-04-22T10:23:40.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11514,true,-23.542929,-46.636521,2019-04-22T10:23:47.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11510,true,-23.534575375000003,-46.64380425,2019-04-22T10:23:53.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11500,true,-23.540798,-46.6393675,2019-04-22T10:23:50.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11321,true,-23.5031945,-46.672374000000005,2019-04-22T10:23:52.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11491,true,-23.474427,-46.669637,2019-04-22T10:23:36.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11518,true,-23.499519999999997,-46.675087000000005,2019-04-22T10:23:56.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11516,true,-23.52310275,-46.650748875,2019-04-22T10:23:26.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11389,true,-23.4775785,-46.671356249999995,2019-04-22T10:24:01.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11517,true,-23.509552499999998,-46.665977,2019-04-22T10:23:17.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11519,true,-23.489285,-46.675449,2019-04-22T10:23:56.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11390,true,-23.453142749999998,-46.718786,2019-04-22T10:21:31.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11391,true,-23.527353750000003,-46.648208249999996,2019-04-22T10:27:54.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11393,true,-23.4490465,-46.733481499999996,2019-04-22T10:27:34.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11330,true,-23.484306,-46.716187500000004,2019-04-22T10:27:31.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11386,true,-23.434737,-46.752803,2019-04-22T10:27:38.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11392,true,-23.5246375,-46.649729750000006,2019-04-22T10:27:19.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11511,true,-23.483568499999997,-46.673742,2019-04-22T10:27:56.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11374,true,-23.5130595,-46.666396,2019-04-22T10:27:59.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11513,true,-23.52677825,-46.648396749999996,2019-04-22T10:27:28.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11398,true,-23.540383499999997,-46.6363665,2019-04-22T10:27:29.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11512,true,-23.52424375,-46.649783,2019-04-22T10:27:33.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11515,true,-23.4805615,-46.673156,2019-04-22T10:27:47.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11679,true,-23.474427,-46.669637,2019-04-22T10:28:00.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11372,true,-23.474427,-46.669637,2019-04-22T10:27:26.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11514,true,-23.542823,-46.636112,2019-04-22T10:27:32.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11510,true,-23.54055575,-46.639571000000004,2019-04-22T10:27:54.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11500,true,-23.542929,-46.636521,2019-04-22T10:27:34.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11321,true,-23.506715,-46.6690395,2019-04-22T10:27:38.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11518,true,-23.499519999999997,-46.675087000000005,2019-04-22T10:23:56.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11516,true,-23.531315000000003,-46.64625,2019-04-22T10:27:48.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11389,true,-23.4805615,-46.673156,2019-04-22T10:27:45.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11517,true,-23.52212025,-46.6632365,2019-04-22T10:27:48.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11519,true,-23.497479499999997,-46.676207500000004,2019-04-22T10:27:41.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11391,true,-23.522973750000002,-46.6516285,2019-04-22T10:31:50.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11393,true,-23.4477925,-46.727559375,2019-04-22T10:31:18.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11330,true,-23.49005825,-46.71039175,2019-04-22T10:32:01.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11386,true,-23.438141,-46.751827500000005,2019-04-22T10:29:08.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11392,true,-23.535469687499997,-46.643190562499996,2019-04-22T10:31:49.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11511,true,-23.4805615,-46.673156,2019-04-22T10:31:43.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11374,true,-23.5060085,-46.6685925,2019-04-22T10:31:45.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11398,true,-23.53873125,-46.64072975,2019-04-22T10:32:00.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11512,true,-23.523058749999997,-46.656023250000004,2019-04-22T10:31:16.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11500,true,-23.542265,-46.6357135,2019-04-22T10:31:20.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11491,true,-23.4748585,-46.670092,2019-04-22T10:31:52.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11515,true,-23.4754805,-46.670747,2019-04-22T10:31:17.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11679,true,-23.4770405,-46.67100925,2019-04-22T10:31:45.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11372,true,-23.474427,-46.669637,2019-04-22T10:31:56.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11514,true,-23.542455500000003,-46.635844500000005,2019-04-22T10:31:18.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11510,true,-23.5428785,-46.6361965,2019-04-22T10:31:22.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11321,true,-23.516475,-46.667018,2019-04-22T10:31:23.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11516,true,-23.53814075,-46.64135,2019-04-22T10:31:33.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11389,true,-23.48556725,-46.674881625000005,2019-04-22T10:31:31.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11517,true,-23.52296525,-46.657776375,2019-04-22T10:31:33.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11519,true,-23.5031945,-46.672374000000005,2019-04-22T10:31:25.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11390,true,-23.455144500000003,-46.7462455,2019-04-22T10:35:49.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11391,true,-23.522372,-46.660672500000004,2019-04-22T10:35:25.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11393,true,-23.4516585,-46.719663499999996,2019-04-22T10:35:48.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11330,true,-23.497681,-46.707171,2019-04-22T10:35:46.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11392,true,-23.54055575,-46.639571000000004,2019-04-22T10:35:34.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11511,true,-23.4742495,-46.669781,2019-04-22T10:35:28.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11374,true,-23.501282500000002,-46.6734955,2019-04-22T10:35:30.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11398,true,-23.526430750000003,-46.64858425,2019-04-22T10:35:45.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11512,true,-23.521440249999998,-46.666835,2019-04-22T10:36:00.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11500,true,-23.540252000000002,-46.639577124999995,2019-04-22T10:35:51.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11515,true,-23.47522,-46.670398,2019-04-22T10:35:18.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11679,true,-23.480902,-46.6731345,2019-04-22T10:35:31.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11372,true,-23.474427,-46.669637,2019-04-22T10:35:41.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11514,true,-23.5428785,-46.6361965,2019-04-22T10:35:48.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11510,true,-23.5428785,-46.6361965,2019-04-22T10:35:53.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11321,true,-23.522620125,-46.6599845,2019-04-22T10:35:54.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11491,true,-23.4742575,-46.668534125,2019-04-22T10:35:56.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11518,true,-23.51707575,-46.667086999999995,2019-04-22T10:35:57.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11516,true,-23.542042000000002,-46.638386499999996,2019-04-22T10:35:37.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11389,true,-23.493292,-46.678697,2019-04-22T10:35:17.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11517,true,-23.52310275,-46.650748875,2019-04-22T10:35:18.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11519,true,-23.5072115,-46.670444,2019-04-22T10:35:57.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11390,true,-23.44924175,-46.7495295,2019-04-22T10:39:59.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11391,true,-23.518842874999997,-46.676250375,2019-04-22T10:39:55.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11393,true,-23.4621025,-46.7208825,2019-04-22T10:39:39.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11330,true,-23.505657499999998,-46.706264000000004,2019-04-22T10:39:48.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11392,true,-23.542929,-46.636521,2019-04-22T10:39:21.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11511,true,-23.4742495,-46.669781,2019-04-22T10:39:12.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11374,true,-23.4942625,-46.67763675,2019-04-22T10:39:15.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11398,true,-23.523026625,-46.65331412500001,2019-04-22T10:39:30.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11512,true,-23.507376999999998,-46.6661685,2019-04-22T10:39:31.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11514,true,-23.540383499999997,-46.6363665,2019-04-22T10:39:34.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11500,true,-23.533041125,-46.644789875,2019-04-22T10:39:35.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11679,true,-23.4889335,-46.67573,2019-04-22T10:40:01.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11372,true,-23.47549925,-46.66917325,2019-04-22T10:39:27.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11510,true,-23.542823,-46.636112,2019-04-22T10:39:39.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11321,true,-23.52310275,-46.650748875,2019-04-22T10:39:38.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11491,true,-23.4794355,-46.672649500000006,2019-04-22T10:39:23.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11518,true,-23.52232475,-46.661905749999995,2019-04-22T10:39:42.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11516,true,-23.5428785,-46.6361965,2019-04-22T10:39:49.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11515,true,-23.474218,-46.669056,2019-04-22T10:39:48.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11389,true,-23.501282500000002,-46.6734955,2019-04-22T10:39:46.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11517,true,-23.531673,-46.645976,2019-04-22T10:39:49.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11519,true,-23.5100645,-46.666063,2019-04-22T10:39:42.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11390,true,-23.4435535,-46.7436615,2019-04-22T10:43:53.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11391,true,-23.5151395,-46.6895795,2019-04-22T10:43:42.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11393,true,-23.473529,-46.7258125,2019-04-22T10:43:37.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11330,true,-23.513044,-46.704279,2019-04-22T10:43:17.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11386,true,-23.454884999999997,-46.74550825,2019-04-22T10:43:25.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11392,true,-23.5429035,-46.636326499999996,2019-04-22T10:43:49.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11511,true,-23.4742495,-46.669781,2019-04-22T10:43:43.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11374,true,-23.480902,-46.6731345,2019-04-22T10:43:46.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11398,true,-23.5218255,-46.6642485,2019-04-22T10:43:56.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11512,true,-23.505480499999997,-46.672182,2019-04-22T10:43:17.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11514,true,-23.540062,-46.639727875,2019-04-22T10:43:19.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11510,true,-23.474427,-46.669637,2019-04-22T10:43:23.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11679,true,-23.495889,-46.6772735,2019-04-22T10:43:46.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11372,true,-23.474427,-46.669637,2019-04-22T10:43:57.000Z
